"FMTNAME","START","LABEL",
"DRDIFDCD","53247000.0","COOKIE, VANILLA WAFER, NS AS TO TYPE",
"DRDIFDCD","53247050.0","COOKIE, VANILLA WAFER, REDUCED FAT",
"DRDIFDCD","53247500.0","COOKIE, VANILLA W/ CARAMEL, COCONUT, CHOC COATING",
"DRDIFDCD","53260000.0","COOKIE, DIETETIC, NFS",
"DRDIFDCD","53260030.0","COOKIE, DIETETIC, CHOCOLATE CHIP",
"DRDIFDCD","53260050.0","COOKIE, DIETETIC, CHOCOLATE FLAVORED",
"DRDIFDCD","53260100.0","COOKIE, DIETETIC, FRUIT TYPES",
"DRDIFDCD","53260150.0","COOKIE, LEMON WAFER, LOWFAT",
"DRDIFDCD","53260300.0","COOKIE, DIETETIC, SANDWICH TYPE",
"DRDIFDCD","53260400.0","COOKIE, DIETETIC, SUGAR OR PLAIN",
"DRDIFDCD","53300100.0","PIE, NFS",
"DRDIFDCD","53301000.0","PIE, APPLE, TWO CRUST",
"DRDIFDCD","53301070.0","PIE, APPLE, INDIVIDUAL SIZE OR TART",
"DRDIFDCD","53301080.0","PIE, APPLE, FRIED (INCLUDE MCDONALD'S)",
"DRDIFDCD","53301500.0","PIE, APPLE, ONE CRUST (INCL W/ CRUMB TOPPING)",
"DRDIFDCD","53302000.0","PIE, APRICOT, TWO CRUST",
"DRDIFDCD","53303000.0","PIE, BLACKBERRY, TWO CRUST",
"DRDIFDCD","53303500.0","PIE, BERRY NOT BLACK,BLUE,BOYSEN,RASP....,TWO CRUST",
"DRDIFDCD","53303510.0","PIE, BERRY, ONE CRUST",
"DRDIFDCD","53304000.0","PIE, BLUEBERRY, TWO CRUST",
"DRDIFDCD","53304050.0","PIE, BLUEBERRY, ONE CRUST",
"DRDIFDCD","53305000.0","PIE, CHERRY, TWO CRUST",
"DRDIFDCD","53305010.0","PIE, CHERRY, ONE CRUST",
"DRDIFDCD","53305700.0","PIE, LEMON (NOT CREAM OR MERINGUE)",
"DRDIFDCD","53305720.0","PIE, LEMON (NOT CREAM OR MERINGUE), INDIVIDUAL SIZE",
"DRDIFDCD","53306000.0","PIE, MINCE, TWO CRUST",
"DRDIFDCD","53306070.0","PIE, MINCE, INDIVIDUAL SIZE OR TART",
"DRDIFDCD","53307000.0","PIE, PEACH, TWO CRUST",
"DRDIFDCD","53307050.0","PIE, PEACH, ONE-CRUST",
"DRDIFDCD","53307500.0","PIE, PEAR, TWO CRUST",
"DRDIFDCD","53308000.0","PIE, PINEAPPLE, TWO CRUST",
"DRDIFDCD","53308070.0","PIE, PINEAPPLE, INDIVIDUAL SIZE OR TART",
"DRDIFDCD","53310000.0","PIE, RASPBERRY, ONE CRUST",
"DRDIFDCD","53310050.0","PIE, RASPBERRY, TWO CRUST",
"DRDIFDCD","53312000.0","PIE, STRAWBERRY, ONE CRUST",
"DRDIFDCD","53313000.0","PIE, STRAWBERRY-RHUBARB, TWO CRUST",
"DRDIFDCD","53340000.0","PIE, APPLE-SOUR CREAM",
"DRDIFDCD","53340500.0","PIE, CHERRY, W/ CREAM CHEESE & SOUR CREAM",
"DRDIFDCD","53341000.0","PIE, BANANA CREAM",
"DRDIFDCD","53341070.0","PIE, BANANA CREAM, INDIVIDUAL SIZE OR TART",
"DRDIFDCD","53342000.0","PIE, CHOCOLATE CREAM",
"DRDIFDCD","53343000.0","PIE, COCONUT CREAM",
"DRDIFDCD","53344000.0","PIE, CUSTARD",
"DRDIFDCD","53345000.0","PIE, LEMON CREAM",
"DRDIFDCD","53346000.0","PIE, PEANUT BUTTER CREAM",
"DRDIFDCD","53346500.0","PIE, PINEAPPLE CREAM",
"DRDIFDCD","53347000.0","PIE, PUMPKIN",
"DRDIFDCD","53360000.0","PIE, SWEETPOTATO",
"DRDIFDCD","53365000.0","PIE, VANILLA CREAM",
"DRDIFDCD","53381000.0","PIE, LEMON MERINGUE",
"DRDIFDCD","53385000.0","PIE, PECAN",
"DRDIFDCD","53385070.0","PIE, PECAN, INDIVIDUAL SIZE",
"DRDIFDCD","53387000.0","PIE, TOLL HOUSE CHOCOLATE CHIP",
"DRDIFDCD","53390100.0","PIE, TOFU W/ FRUIT",
"DRDIFDCD","53391000.0","PIE SHELL",
"DRDIFDCD","53391100.0","PIE SHELL, GRAHAM CRACKER",
"DRDIFDCD","53400200.0","BLINTZ, CHEESE-FILLED",
"DRDIFDCD","53410100.0","COBBLER, APPLE (INCLUDE FRUIT COBBLER)",
"DRDIFDCD","53410300.0","COBBLER, BERRY",
"DRDIFDCD","53410500.0","COBBLER, CHERRY",
"DRDIFDCD","53410800.0","COBBLER, PEACH",
"DRDIFDCD","53410850.0","COBBLER, PEAR",
"DRDIFDCD","53415100.0","CRISP, APPLE, APPLE DESSERT",
"DRDIFDCD","53415120.0","FRITTER, APPLE",
"DRDIFDCD","53415300.0","CRISP, BLUEBERRY",
"DRDIFDCD","53415400.0","CRISP, CHERRY",
"DRDIFDCD","53420100.0","CREAM PUFF/ECLAIR, CUSTARD/CREAM-FILLED, NOT ICED",
"DRDIFDCD","53420200.0","CREAM PUFF/ECLAIR, CUSTARD/CREAM-FILLED, ICED",
"DRDIFDCD","53420400.0","SOPAIPILLA W/O SYRUP OR HONEY",
"DRDIFDCD","53430100.0","CREPE, DESSERT TYPE, CHOCOLATE-FILLED",
"DRDIFDCD","53430700.0","TAMALE, SWEET",
"DRDIFDCD","53430750.0","TAMALE, SWEET, W/ FRUIT",
"DRDIFDCD","53440000.0","STRUDEL, APPLE (INCLUDE STRUDEL, NFS)",
"DRDIFDCD","53440600.0","STRUDEL, CHEESE",
"DRDIFDCD","53440800.0","STRUDEL, CHEESE & FRUIT",
"DRDIFDCD","53441210.0","BASBOUSA (SEMOLINA DESSERT DISH)",
"DRDIFDCD","53450000.0","TURNOVER OR DUMPLING, APPLE",
"DRDIFDCD","53450300.0","TURNOVER OR DUMPLING, BERRY",
"DRDIFDCD","53450500.0","TURNOVER OR DUMPLING, CHERRY",
"DRDIFDCD","53450800.0","TURNOVER OR DUMPLING, LEMON",
"DRDIFDCD","53451000.0","TURNOVER OR DUMPLING, PEACH",
"DRDIFDCD","53452100.0","PASTRY, FRUIT-FILLED",
"DRDIFDCD","53452150.0","PASTRY, CHINESE (INCLUDE 9-LAYER PUDDING)",
"DRDIFDCD","53452200.0","PASTRY, ITALIAN, W/ CHEESE (INCLUDE CANNOLI)",
"DRDIFDCD","53452400.0","PASTRY, PUFF",
"DRDIFDCD","53452420.0","PASTRY, PUFF, CUSTARD/CREAM FILLED, ICED/NOT ICED",
"DRDIFDCD","53452450.0","CHEESE PASTRY PUFF",
"DRDIFDCD","53452500.0","PASTRY, MAINLY  FLOUR & WATER, FRIED",
"DRDIFDCD","53453150.0","EMPANADA, MEXICAN TURNOVER, FRUIT-FILLED",
"DRDIFDCD","53453170.0","EMPANADA, MEXICAN TURNOVER, PUMPKIN",
"DRDIFDCD","53500100.0","BREAKFAST PASTRY, NFS",
"DRDIFDCD","53510000.0","DANISH PASTRY, PLAIN/SPICE (INCL W/ ICING)",
"DRDIFDCD","53510100.0","DANISH PASTRY, W/ FRUIT",
"DRDIFDCD","53511000.0","DANISH PASTRY, W/ CHEESE",
"DRDIFDCD","53520000.0","DOUGHNUT, NS AS TO CAKE OR YEAST",
"DRDIFDCD","53520110.0","DOUGHNUT, CAKE TYPE",
"DRDIFDCD","53520120.0","DOUGHNUT, CAKE TYPE, CHOCOLATE",
"DRDIFDCD","53520140.0","DOUGHNUT, CAKE TYPE, CHOCOLATE COVERED",
"DRDIFDCD","53520150.0","DOUGHNUT, CAKE TYPE, CHOCOLATE COVERED, W/ PEANUTS",
"DRDIFDCD","53520160.0","DOUGHNUT, CAKE TYPE, CHOCOLATE, W/ CHOCOLATE ICING",
"DRDIFDCD","53520200.0","CHURROS (INCL MEXICAN CRUELLERS)",
"DRDIFDCD","53520600.0","CRULLER, NFS",
"DRDIFDCD","53521100.0","DOUGHNUT, RAISED OR YEAST, CHOC, W/ CHOC ICING",
"DRDIFDCD","53521110.0","DOUGHNUT, RAISED / YEAST",
"DRDIFDCD","53521120.0","DOUGHNUT, RAISED OR YEAST, CHOCOLATE",
"DRDIFDCD","53521130.0","DOUGHNUT, RAISED OR YEAST, CHOCOLATE COVERED",
"DRDIFDCD","53521140.0","DOUGHNUT, JELLY",
"DRDIFDCD","53521210.0","DOUGHNUT, CUSTARD-FILLED",
"DRDIFDCD","53521220.0","DOUGHNUT, CHOCOLATE CREAM-FILLED",
"DRDIFDCD","53521230.0","DOUGHNUT, CUSTARD-FILLED, WITH ICING",
"DRDIFDCD","53521250.0","DOUGHNUT, WHEAT",
"DRDIFDCD","53530000.0","BREAKFAST TART",
"DRDIFDCD","53530010.0","BREAKFAST TART, LOWFAT",
"DRDIFDCD","53540000.0","BREAKFAST BAR, NFS",
"DRDIFDCD","53540100.0","BREAKFAST BAR, CAKE-LIKE",
"DRDIFDCD","53540200.0","BREAKFAST BAR, CEREAL CRUST W/ FRUIT FILLING, LOWFAT",
"DRDIFDCD","53540250.0","BREAKFAST BAR, CEREAL CRUST W/ FRUIT FILLING, FAT FREE",
"DRDIFDCD","53540500.0","BREAKFAST BAR, DATE, W/ YOGURT COATING",
"DRDIFDCD","53541100.0","BREAKFAST BAR, DIET MEAL TYPE",
"DRDIFDCD","53541200.0","MEAL REPLACEMENT BAR (INCL SLIM FAST BAR)",
"DRDIFDCD","53542100.0","GRANOLA BAR W/ OATS, SUGAR, RAISINS, COCONUT",
"DRDIFDCD","53542200.0","GRANOLA BAR, OATS, FRUIT, NUTS, LOWFAT",
"DRDIFDCD","53542210.0","GRANOLA BAR, NONFAT",
"DRDIFDCD","53544200.0","GRANOLA BAR, CHOCOLATE-COATED",
"DRDIFDCD","53544220.0","GRANOLA BAR W/ NUTS, CHOCOLATE-COATED",
"DRDIFDCD","53544250.0","GRANOLA BAR, COATED W/ NONCHOCOLATE COATING",
"DRDIFDCD","53544450.0","POWERBAR (FORTIFIED HIGH ENERGY BAR)",
"DRDIFDCD","53610000.0","COFFEE CAKE, NFS",
"DRDIFDCD","53610100.0","COFFEE CAKE, CRUMB OR QUICK-BREAD TYPE",
"DRDIFDCD","53610150.0","COFFEE CAKE, CRUMB / QUICK BREAD TYPE W/ ICING",
"DRDIFDCD","53610170.0","COFFEE CAKE, CRUMB OR QUICK-BREAD TYPE, W/ FRUIT",
"DRDIFDCD","53610200.0","COFFEECAKE, CRUMB OR QUICK-BREAD TYPE, CHEESE FILLD",
"DRDIFDCD","53610250.0","COFFEE CAKE, QUICK-BREAD TYPE, CUSTARD FILLED",
"DRDIFDCD","54001000.0","CRACKER, NS AS TO SWEET/NONSWEET (INCL CRACKER,NFS)",
"DRDIFDCD","54101010.0","CRACKER, ANIMAL (INCL ARROWROOT COOKIE)",
"DRDIFDCD","54102010.0","CRACKERS, GRAHAM",
"DRDIFDCD","54102020.0","CRACKERS, GRAHAM, CHOCOLATE COVERED",
"DRDIFDCD","54102030.0","CRACKERS, GRAHAM, SUGAR-HONEY COATED, CINNAMON CRIS",
"DRDIFDCD","54102050.0","CRACKERS, OATMEAL",
"DRDIFDCD","54102060.0","CRACKERS, CUBAN",
"DRDIFDCD","54102090.0","CRACKER, GRAHAM, HIGHER FAT",
"DRDIFDCD","54102100.0","CRACKERS, GRAHAM, LOWFAT",
"DRDIFDCD","54102200.0","CRACKERS, GRAHAM, SANDWICH-TYPE, WITH FILLING",
"DRDIFDCD","54202010.0","CRACKERS, SALTINE, LOW SODIUM",
"DRDIFDCD","54202050.0","CRACKERS, SALTINE, FAT FREE, LOW SODIUM",
"DRDIFDCD","54204010.0","CRACKER, 100% WHOLE WHEAT,LO SODIUM",
"DRDIFDCD","54205010.0","CRACKER, SNACK, LOW SODIUM",
"DRDIFDCD","54205100.0","CRACKER, SNACK, LOWFAT, LOW SODIUM",
"DRDIFDCD","54301000.0","CRACKER, SNACK",
"DRDIFDCD","54301100.0","CRACKER, SNACK, REDUCED FAT",
"DRDIFDCD","54301200.0","CRACKER, SNACK, FAT FREE",
"DRDIFDCD","54304000.0","CRACKERS, CHEESE",
"DRDIFDCD","54304100.0","CRACKER, CHEESE, REDUCED FAT",
"DRDIFDCD","54305000.0","CRISPBREAD, WHEAT, NO ADDED FAT",
"DRDIFDCD","54305500.0","CRISPBREAD,WHEAT / RYE, EXTRA CRISPY",
"DRDIFDCD","54307000.0","CRACKERS, MATZO",
"DRDIFDCD","54309000.0","CRACKERS, OAT BRAN (INCLUDE NABISCO OAT THINS)",
"DRDIFDCD","54313000.0","CRACKERS, OYSTER",
"DRDIFDCD","54318500.0","RICE CAKE, CRACKER-TYPE",
"DRDIFDCD","54319000.0","CRACKERS, RICE",
"DRDIFDCD","54319010.0","PUFFED RICE CAKE",
"DRDIFDCD","54319020.0","POPCORN CAKE (INCL PUFFED CORN & RICE CAKE)",
"DRDIFDCD","54322000.0","CRISPBREAD, RYE, NO ADDED FAT",
"DRDIFDCD","54325000.0","CRACKERS, SALTINES",
"DRDIFDCD","54325050.0","CRACKERS, SALTINE, WHOLE WHEAT",
"DRDIFDCD","54328000.0","CRACKER, SANDWICH-TYPE, NFS",
"DRDIFDCD","54328100.0","CRACKER,SANDWICH-TYPE,PEANUT BUTTER FILLED",
"DRDIFDCD","54328200.0","CRACKER,SANDWICH-TYPE, CHEESE-FILLED",
"DRDIFDCD","54334000.0","CRACKERS, TOAST THINS",
"DRDIFDCD","54336000.0","CRACKER, WATER BISCUIT",
"DRDIFDCD","54337000.0","CRACKER, 100% WHOLE WHEAT",
"DRDIFDCD","54337050.0","CRACKER, 100% WHOLE WHEAT, REDUCED FAT",
"DRDIFDCD","54338000.0","CRACKERS, WHEAT",
"DRDIFDCD","54338100.0","CRACKERS, WHEAT, REDUCED FAT",
"DRDIFDCD","54350000.0","CRACKERS, BABY FOOD",
"DRDIFDCD","54401010.0","SALTY SNACKS, CORN / CORNMEAL BASE, NUT /NUG, TSTD",
"DRDIFDCD","54401020.0","SALTY SNACKS, CORN OR CORNMEAL, CORN CHIPS, CHEESE",
"DRDIFDCD","54401050.0","SALTY SNACKS, CORN OR CORNMEAL, CORN PUFFS, TWISTS",
"DRDIFDCD","54401080.0","SALTY SNACKS, CORN OR CORNMEAL, TORTILLA CHIPS",
"DRDIFDCD","54401090.0","SALTY SNACKS, CORN/CORN-CHEESE CHIPS, UNSALTED",
"DRDIFDCD","54401100.0","SALTY SNACKS,CORN / CORNMEAL BASE,TORTILLA CHIPS LT",
"DRDIFDCD","54401120.0","SALTY SNACKS, TORTILLA CHIPS, FAT FREE, W/ OLEAN",
"DRDIFDCD","54401150.0","SALTY SNACKS,CORN/CORNMEAL BASE,TORTILLA,LOWFAT,BKD",
"DRDIFDCD","54401170.0","SALTY SNACKS,CORN/CORNMEAL,TORTILLA,LOWFAT,BKD,NO SALT",
"DRDIFDCD","54401210.0","SALTY SNACKS, CORN BASED/CHEESE PUFFS & TWISTS, LOWFAT",
"DRDIFDCD","54402200.0","SALTY SNACK MIXTURE,MOSTLY CORN,W/PRETZELS,W/O NUTS",
"DRDIFDCD","54402600.0","SALTY SNACKS, MULTIGRAIN CHIPS",
"DRDIFDCD","54403000.0","POPCORN, POPPED IN OIL, UNBUTTERED",
"DRDIFDCD","54403010.0","POPCORN, AIR-POPPED (NO BUTTER OR OIL ADDED)",
"DRDIFDCD","54403020.0","POPCORN, POPPED IN OIL, BUTTERED",
"DRDIFDCD","54403030.0","POPCORN, W/ CHEESE",
"DRDIFDCD","54403040.0","POPCORN, AIR-POPPED, BUTTERED",
"DRDIFDCD","54403050.0","POPCORN, FLAVORED (CHEESE, BBQ, SOUR CREAM, ONION)",
"DRDIFDCD","54403060.0","POPCORN, POPPED IN OIL, LOWFAT, LOW SODIUM",
"DRDIFDCD","54403070.0","POPCORN, POPPED IN OIL, LOWFAT",
"DRDIFDCD","54403110.0","POPCORN, SUGAR SYRUP OR CARAMEL COATED",
"DRDIFDCD","54403120.0","POPCORN, SUGAR SYRUP OR CARAMEL COATED, W/ NUTS",
"DRDIFDCD","54406010.0","ONION-FLAVORED RINGS (INCL FUNYUNS)",
"DRDIFDCD","54408000.0","PRETZELS, NFS",
"DRDIFDCD","54408010.0","PRETZELS, HARD",
"DRDIFDCD","54408020.0","PRETZELS, SOFT",
"DRDIFDCD","54408030.0","PRETZELS, HARD, UNSALTED",
"DRDIFDCD","54408100.0","PRETZEL, BABY FOOD",
"DRDIFDCD","54408200.0","PRETZEL, HARD, CHOCOLATE COATED",
"DRDIFDCD","54408250.0","PRETZEL, YOGURT COVERED",
"DRDIFDCD","54408300.0","PRETZELS, CHEESE-FILLED (INCL COMBOS)",
"DRDIFDCD","54420010.0","MULTIGRAIN MIXTURE, PRETZELS, CEREAL &/ CRACKERS,NUTS",
"DRDIFDCD","54420200.0","MULTIGRAIN MIX, BREAD STICKS, SESAME NUGGETS, PRETZ",
"DRDIFDCD","54440010.0","BAGEL CHIP",
"DRDIFDCD","55101000.0","PANCAKES, PLAIN (INCLUDE PANCAKES, NFS)",
"DRDIFDCD","55101010.0","PANCAKES, REDUCED CALORIE, HIGH FIBER",
"DRDIFDCD","55103000.0","PANCAKES, W/ FRUIT (INCLUDE BLUEBERRY PANCAKES)",
"DRDIFDCD","55103100.0","PANCAKES W/ CHOC CHIPS",
"DRDIFDCD","55105000.0","PANCAKES, BUCKWHEAT",
"DRDIFDCD","55105100.0","PANCAKES, CORNMEAL",
"DRDIFDCD","55105200.0","PANCAKES, WHOLE WHEAT",
"DRDIFDCD","55201000.0","WAFFLE, PLAIN",
"DRDIFDCD","55202000.0","WAFFLE, WHEAT, BRAN, OR MULTIGRAIN",
"DRDIFDCD","55203000.0","WAFFLE, FRUIT",
"DRDIFDCD","55205000.0","WAFFLE, 100% WHOLE WHEAT OR 100% WHOLE GRAIN",
"DRDIFDCD","55206000.0","WAFFLE, OAT BRAN",
"DRDIFDCD","55207000.0","WAFFLE, MULTI-BRAN (INCLUDE EGGO NUTRIGRAIN)",
"DRDIFDCD","55211000.0","WAFFLE, PLAIN, FAT FREE",
"DRDIFDCD","55211050.0","WAFFLE, PLAIN, LOWFAT",
"DRDIFDCD","55301000.0","FRENCH TOAST, PLAIN (INCLUDE ROMAN MEAL)",
"DRDIFDCD","55301050.0","FRENCH TOAST STICKS, PLAIN",
"DRDIFDCD","55401000.0","CREPE, PLAIN (INCLUDE FRENCH PANCAKE)",
"DRDIFDCD","55501000.0","FLOUR & WATER PATTY (INCLUDE CHINESE PANCAKE)",
"DRDIFDCD","55502000.0","FLOUR AND WATER GRAVY",
"DRDIFDCD","55801000.0","FUNNEL CAKE",
"DRDIFDCD","56101000.0","MACARONI, COOKED, NS AS TO ADDED FAT",
"DRDIFDCD","56101010.0","MACARONI, COOKED, NO FAT ADDED",
"DRDIFDCD","56101030.0","MACARONI, COOKED, FAT ADDED",
"DRDIFDCD","56102010.0","MACARONI, WHOLE WHEAT, NO FAT ADDED",
"DRDIFDCD","56104010.0","MACARONI,COOKED,VEGETABLE,FAT NOT ADDED IN COOKING",
"DRDIFDCD","56104020.0","MACARONI,COOKED,VEGETABLE, FAT ADDED IN COOKING",
"DRDIFDCD","56112000.0","NOODLES, COOKED, NS AS TO ADDED FAT",
"DRDIFDCD","56112010.0","NOODLES, COOKED, NO FAT ADDED",
"DRDIFDCD","56112030.0","NOODLES, COOKED, FAT ADDED",
"DRDIFDCD","56114000.0","NOODLES, SPINACH, COOKED, NO FAT ADDED",
"DRDIFDCD","56114020.0","NOODLES, COOKED, SPINACH, FAT ADDED",
"DRDIFDCD","56116000.0","NOODLES, CHOW MEIN",
"DRDIFDCD","56116990.0","LONG RICE NOODLES(FROM MUNG BEANS),CKD,NS FAT ADDed",
"DRDIFDCD","56117000.0","LONG RICE NOODLES, COOKED, NO FAT ADDED",
"DRDIFDCD","56117010.0","LONG RICE NOODLES, COOKED, FAT ADDED",
"DRDIFDCD","56117100.0","CHOW FUN RICE NOODLES, COOKED, NO FAT ADDED",
"DRDIFDCD","56117110.0","CHOW FUN RICE NOODLES, COOKED, FAT ADDED",
"DRDIFDCD","56130000.0","SPAGHETTI, COOKED, NS AS TO ADDED FAT",
"DRDIFDCD","56130010.0","SPAGHETTI, COOKED, NO FAT ADDED",
"DRDIFDCD","56131000.0","SPAGHETTI, COOKED, FAT ADDED",
"DRDIFDCD","56133000.0","SPAGHETTI, COOKED, WHOLE WHEAT, NO FAT ADDED",
"DRDIFDCD","56200300.0","CEREAL, COOKED, NFS",
"DRDIFDCD","56200990.0","GRITS CKD CORN / HOMINY, NS TYPE, NS FAT ADDED",
"DRDIFDCD","56201000.0","GRITS, CORN OR HOMINY, NFS, NO FAT ADDED",
"DRDIFDCD","56201010.0","GRITS, CKD, CORN/HOMINY, REGULAR, NO FAT",
"DRDIFDCD","56201020.0","GRITS, COOKED, CORN/HOMINY, REGULAR, FAT ADDED",
"DRDIFDCD","56201030.0","GRITS, COOKED, CORN/HOMINY, REGULAR, NS AS TO FAT",
"DRDIFDCD","56201040.0","GRITS, COOKED, CORN/HOMINY, FAT ADDED",
"DRDIFDCD","56201060.0","GRITS,CKD,CORN/HOMINY,W/CHEESE,NS TYPE,NS FAT ADDED",
"DRDIFDCD","56201072.0","GRITS,CKD,CORN/HOMINY,W/ CHEESE,REG,FAT ADDED",
"DRDIFDCD","56201092.0","GRITS,CKD,CORN/HOMINY,W/ CHEESE,INSTANT,FAT ADDED",
"DRDIFDCD","56201110.0","GRITS, COOKED, CORN/HOMINY, QUICK, NO FAT ADDED",
"DRDIFDCD","56201120.0","GRITS, COOKED, CORN/HOMINY, QUICK, FAT ADDED",
"DRDIFDCD","56201210.0","GRITS, COOKED, CORN/HOMINY, INSTANT, NO FAT ADDED",
"DRDIFDCD","56201220.0","GRITS, CORN/HOMINY, INSTANT, FAT ADDED",
"DRDIFDCD","56201510.0","CORNMEAL MUSH, MADE W/ WATER",
"DRDIFDCD","56201520.0","CORNMEAL MUSH, FRIED",
"DRDIFDCD","56201530.0","CORNMEAL MUSH, MADE W/ MILK",
"DRDIFDCD","56201550.0","CORNMEAL DUMPLINGS",
"DRDIFDCD","56201600.0","CORNMEAL, LIME-TREATED, COOKED",
"DRDIFDCD","56201700.0","CORNSTARCH W/ MILK, EATEN AS CEREAL",
"DRDIFDCD","56201750.0","CORNSTARCH, DRY",
"DRDIFDCD","56202960.0","OATMEAL,COOKED,NS AS TO REG,QUICK/INST,NS TO FAT",
"DRDIFDCD","56202970.0","OATMEAL, COOKED, QUICK, NS TO FAT ADDED",
"DRDIFDCD","56202980.0","OATMEAL, COOKED, REG, NS TO FAT ADDED",
"DRDIFDCD","56203000.0","OATMEAL, COOKED, NFS, NO FAT ADDED",
"DRDIFDCD","56203010.0","OATMEAL, COOKED, REGULAR, NO FAT ADDED",
"DRDIFDCD","56203020.0","OATMEAL,  COOKED, QUICK, NO FAT ADDED",
"DRDIFDCD","56203030.0","OATMEAL, COOKED, INSTANT, NO FAT ADDED IN COOKING",
"DRDIFDCD","56203050.0","OATMEAL, REGULAR, FAT ADDED IN COOKING",
"DRDIFDCD","56203060.0","OATMEAL, QUICK, FAT ADDED IN COOKING",
"DRDIFDCD","56203070.0","OATMEAL, INSTANT, FAT ADDED",
"DRDIFDCD","56203080.0","OATMEAL, INSTANT, NS AS TO ADDED FAT",
"DRDIFDCD","56203090.0","OATMEAL, FORTIFIED, INSTANT, NO FAT ADDED",
"DRDIFDCD","56203100.0","OATMEAL, FORTIFIED, INSTANT, FAT ADDED",
"DRDIFDCD","56203200.0","OATMEAL, W/ FRUIT, COOKED",
"DRDIFDCD","56203210.0","OATMEAL, NS TYPE, MADE W/ MILK, NO FAT ADDED",
"DRDIFDCD","56203220.0","OATMEAL, NS TYPE, MADE W/ MILK, FAT ADDED",
"DRDIFDCD","56203540.0","OATMEAL, W/ EVAPORATED MILK & SUGAR, P.R. STYLE",
"DRDIFDCD","56204980.0","RICE,WHITE,COOKED,CONVERTED,NS TO FAT ADDED",
"DRDIFDCD","56204990.0","RICE,WHITE,COOKED, REG, NS AS TO FAT ADDED",
"DRDIFDCD","56205000.0","RICE, COOKED, NS AS TO TYPE",
"DRDIFDCD","56205010.0","RICE, WHITE, COOKED, REGULAR, NO FAT ADD IN COOKING",
"DRDIFDCD","56205020.0","RICE,WHITE,CKD,INST,NS TO FAT ADDED IN COOKING",
"DRDIFDCD","56205030.0","RICE, WHITE, COOKED, INST,NO FAT ADDED IN COOKING",
"DRDIFDCD","56205040.0","RICE,WHITE,COOKED, CONVERTED,FAT NOT ADDED IN COOK",
"DRDIFDCD","56205060.0","RICE, COOKED, W/ MILK",
"DRDIFDCD","56205080.0","RICE, CREAMED, W/ MILK & SUGAR, PUERTO RICAN",
"DRDIFDCD","56205110.0","RICE, BROWN, COOKED, REGULAR, NO FAT ADDED",
"DRDIFDCD","56205120.0","RICE, BROWN, COOKED, REGULAR, NS FAT ADDED",
"DRDIFDCD","56205130.0","YELLOW RICE,COOKED,REGULAR,NS AS TO FAT ADD IN COOK",
"DRDIFDCD","56205150.0","YELLOW RICE,COOKED,REGULAR,FAT NOT ADDED IN COOKING",
"DRDIFDCD","56205170.0","YELLOW RICE,COOKED,REGULAR, FAT ADDED IN COOKING",
"DRDIFDCD","56205190.0","RICE, WHITE, COOKED, GLUTINOUS (INCL STICKY RICE)",
"DRDIFDCD","56205200.0","RICE, FRZ DES,NONDAIRY,NOT CHOC (INCL RICE DREAM)",
"DRDIFDCD","56205210.0","RICE, WILD, 100%, COOKED, NO FAT ADDED",
"DRDIFDCD","56205300.0","RICE, WHITE & WILD, COOKED, NO FAT ADDED",
"DRDIFDCD","56205320.0","RICE, WHITE & WILD, FAT ADDED",
"DRDIFDCD","56205340.0","RICE, BROWN & WILD, FAT ADDED",
"DRDIFDCD","56205400.0","RICE, COOKED, NS AS TO TYPE, FAT ADDED IN COOKING",
"DRDIFDCD","56205410.0","RICE, WHITE, COOKED W/ (FAT) OIL, PUERTO RICAN STYLE",
"DRDIFDCD","56205420.0","RICE, WHITE, COOKED, REGULAR, FAT ADDED IN COOKING",
"DRDIFDCD","56205430.0","RICE, WHITE, COOKED, INSTANT, FAT ADDED IN COOKING",
"DRDIFDCD","56205440.0","RICE, WHITE, COOKED, CONVERTED, FAT ADDED",
"DRDIFDCD","56205510.0","RICE, BROWN, COOKED, REGULAR, FAT ADDED IN COOKING",
"DRDIFDCD","56205540.0","RICE, BROWN, COOKED, INSTANT, FAT NOT ADDED",
"DRDIFDCD","56205550.0","RICE, BROWN, COOKED, INSTANT, FAT ADDED",
"DRDIFDCD","56206970.0","WHEAT, CREAM OF,COOKED,QUICK,NS AS TO ADDED FAT",
"DRDIFDCD","56207010.0","WHEAT, CREAM OF, COOKED, REGULAR, NO FAT ADDED",
"DRDIFDCD","56207020.0","WHEAT, CREAM OF, COOKED, QUICK, NO FAT ADDED",
"DRDIFDCD","56207030.0","WHEAT, CREAM OF, COOKED, INSTANT, NO FAT ADDED",
"DRDIFDCD","56207060.0","WHEAT, CREAM OF, INSTANT, COOKED, FAT ADDED",
"DRDIFDCD","56207080.0","WHEAT, CREAM OF,COOKED,NS AS TO REG,QUICK, OR INST",
"DRDIFDCD","56207110.0","BULGUR, COOKED OR CANNED, NO FAT ADDED",
"DRDIFDCD","56207130.0","BULGUR, COOKED OR CANNED, NS AS TO ADDED FAT",
"DRDIFDCD","56207160.0","COUSCOUS, PLAIN, COOKED, NS AS TO ADDED FAT",
"DRDIFDCD","56207180.0","COUSCOUS, PLAIN, COOKED, FAT ADDED IN COOKING",
"DRDIFDCD","56207190.0","WHOLE WHEAT CEREAL, COOKED, NS AS TO ADDED FAT",
"DRDIFDCD","56207200.0","WHOLE WHEAT CEREAL, COOKED, NO FAT ADDED",
